time_exchange,time_coinapi,ask_price,ask_size,bid_size,bid_price,symbol_id,sequence,type
2025-11-23T22:33:42.5574270Z,2025-11-23T22:33:42.5657788Z,87708.66,0.02419373,5.65e-05,87708.65,COINBASE_SPOT_BTC_USD,13072103,quote
2025-11-23T22:33:42.8051180Z,2025-11-23T22:33:42.8127279Z,87708.66,0.02419373,0.00220248,87707.24,COINBASE_SPOT_BTC_USD,13072104,quote
2025-11-23T22:33:42.8087580Z,2025-11-23T22:33:42.8150732Z,87709.1,0.01140133,0.00220248,87707.24,COINBASE_SPOT_BTC_USD,13072105,quote
2025-11-23T22:33:42.8097280Z,2025-11-23T22:33:42.8168159Z,87708.65,0.0329222,0.0195,87708.0,COINBASE_SPOT_BTC_USD,13072106,quote
2025-11-23T22:33:42.8115480Z,2025-11-23T22:33:42.8184491Z,87711.99,5.101e-05,0.0195,87708.0,COINBASE_SPOT_BTC_USD,13072107,quote
2025-11-23T22:33:42.8119760Z,2025-11-23T22:33:42.8187744Z,87708.65,0.01847855,0.0195,87708.0,COINBASE_SPOT_BTC_USD,13072108,quote
2025-11-23T22:33:42.8140950Z,2025-11-23T22:33:42.8209968Z,87711.99,5.101e-05,0.0195,87708.0,COINBASE_SPOT_BTC_USD,13072109,quote
2025-11-23T22:33:42.8151040Z,2025-11-23T22:33:42.8236859Z,87708.65,0.01167195,0.0195,87708.0,COINBASE_SPOT_BTC_USD,13072110,quote
2025-11-23T22:33:42.8293140Z,2025-11-23T22:33:42.8364862Z,87708.65,0.01167195,5.635e-05,87708.64,COINBASE_SPOT_BTC_USD,13072111,quote
2025-11-23T22:33:42.8310780Z,2025-11-23T22:33:42.8380059Z,87711.99,5.101e-05,5.635e-05,87708.64,COINBASE_SPOT_BTC_USD,13072112,quote
2025-11-23T22:33:42.8322990Z,2025-11-23T22:33:42.8382643Z,87711.99,0.01169251,5.635e-05,87708.64,COINBASE_SPOT_BTC_USD,13072113,quote
2025-11-23T22:33:42.8363470Z,2025-11-23T22:33:42.8469813Z,87711.98,5.101e-05,5.635e-05,87708.64,COINBASE_SPOT_BTC_USD,13072114,quote
2025-11-23T22:33:42.8477120Z,2025-11-23T22:33:42.8539311Z,87711.98,5.101e-05,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072115,quote
2025-11-23T22:33:42.8523990Z,2025-11-23T22:33:42.8584368Z,87711.98,5.101e-05,0.00228029,87708.03,COINBASE_SPOT_BTC_USD,13072116,quote
2025-11-23T22:33:42.8713650Z,2025-11-23T22:33:42.8784923Z,87711.98,5.101e-05,0.00045881,87708.05,COINBASE_SPOT_BTC_USD,13072117,quote
2025-11-23T22:33:42.8730000Z,2025-11-23T22:33:42.8791501Z,87711.98,5.101e-05,0.0027391,87708.05,COINBASE_SPOT_BTC_USD,13072118,quote
2025-11-23T22:33:42.8873050Z,2025-11-23T22:33:42.8931970Z,87711.98,5.101e-05,5.635e-05,87708.06,COINBASE_SPOT_BTC_USD,13072119,quote
2025-11-23T22:33:42.8903200Z,2025-11-23T22:33:42.8966082Z,87711.98,5.101e-05,0.00051516,87708.06,COINBASE_SPOT_BTC_USD,13072120,quote
2025-11-23T22:33:42.8905410Z,2025-11-23T22:33:42.8968064Z,87711.98,5.101e-05,0.00055881,87708.07,COINBASE_SPOT_BTC_USD,13072121,quote
2025-11-23T22:33:42.8929640Z,2025-11-23T22:33:42.8990594Z,87711.98,5.101e-05,0.0028391,87708.07,COINBASE_SPOT_BTC_USD,13072122,quote
2025-11-23T22:33:42.9070540Z,2025-11-23T22:33:42.9129899Z,87711.98,5.101e-05,5.635e-05,87708.08,COINBASE_SPOT_BTC_USD,13072123,quote
2025-11-23T22:33:42.9101190Z,2025-11-23T22:33:42.9162260Z,87711.98,5.101e-05,0.00065881,87708.09,COINBASE_SPOT_BTC_USD,13072124,quote
2025-11-23T22:33:42.9117020Z,2025-11-23T22:33:42.9178232Z,87711.98,5.101e-05,0.0029391,87708.09,COINBASE_SPOT_BTC_USD,13072125,quote
2025-11-23T22:33:42.9308480Z,2025-11-23T22:33:42.9368598Z,87711.98,5.101e-05,5.635e-05,87708.1,COINBASE_SPOT_BTC_USD,13072126,quote
2025-11-23T22:33:42.9341320Z,2025-11-23T22:33:42.9418783Z,87711.98,5.101e-05,0.00071516,87708.1,COINBASE_SPOT_BTC_USD,13072127,quote
2025-11-23T22:33:42.9343090Z,2025-11-23T22:33:42.9420086Z,87711.98,5.101e-05,0.00075881,87708.11,COINBASE_SPOT_BTC_USD,13072128,quote
2025-11-23T22:33:42.9362730Z,2025-11-23T22:33:42.9441384Z,87711.98,5.101e-05,0.0030391,87708.11,COINBASE_SPOT_BTC_USD,13072129,quote
2025-11-23T22:33:42.9479930Z,2025-11-23T22:33:42.9540401Z,87711.98,5.101e-05,5.635e-05,87708.12,COINBASE_SPOT_BTC_USD,13072130,quote
2025-11-23T22:33:42.9746580Z,2025-11-23T22:33:42.9809281Z,87711.98,5.101e-05,5.635e-05,87707.68,COINBASE_SPOT_BTC_USD,13072131,quote
2025-11-23T22:33:42.9937500Z,2025-11-23T22:33:43.0007726Z,87711.98,5.101e-05,5.635e-05,87708.01,COINBASE_SPOT_BTC_USD,13072132,quote
2025-11-23T22:33:43.0200490Z,2025-11-23T22:33:43.0274232Z,87711.98,5.101e-05,5.635e-05,87707.24,COINBASE_SPOT_BTC_USD,13072133,quote
2025-11-23T22:33:43.0688640Z,2025-11-23T22:33:43.0749700Z,87711.98,5.101e-05,0.0195,87708.0,COINBASE_SPOT_BTC_USD,13072134,quote
2025-11-23T22:33:43.0725600Z,2025-11-23T22:33:43.0792967Z,87711.98,5.101e-05,5.635e-05,87708.01,COINBASE_SPOT_BTC_USD,13072135,quote
2025-11-23T22:33:43.4027810Z,2025-11-23T22:33:43.4089438Z,87711.98,5.101e-05,5.794e-05,87708.01,COINBASE_SPOT_BTC_USD,13072136,quote
2025-11-23T22:33:43.4233130Z,2025-11-23T22:33:43.4311130Z,87711.99,0.0116415,5.794e-05,87708.01,COINBASE_SPOT_BTC_USD,13072137,quote
2025-11-23T22:33:43.4233130Z,2025-11-23T22:33:43.4315925Z,87712.43,0.0085934,5.794e-05,87708.01,COINBASE_SPOT_BTC_USD,13072138,quote
2025-11-23T22:33:43.4278620Z,2025-11-23T22:33:43.4345589Z,87712.43,0.0085934,5.794e-05,87708.01,COINBASE_SPOT_BTC_USD,13072139,quote
2025-11-23T22:33:43.4293630Z,2025-11-23T22:33:43.4364820Z,87713.38,0.08347504,0.00233823,87708.01,COINBASE_SPOT_BTC_USD,13072140,quote
2025-11-23T22:33:43.4299450Z,2025-11-23T22:33:43.4366252Z,87712.0,0.0195,0.00233823,87708.01,COINBASE_SPOT_BTC_USD,13072141,quote
2025-11-23T22:33:43.4329030Z,2025-11-23T22:33:43.4402415Z,87711.99,0.0116415,0.00233823,87708.01,COINBASE_SPOT_BTC_USD,13072142,quote
2025-11-23T22:33:43.4806330Z,2025-11-23T22:33:43.4876376Z,87711.98,5.101e-05,0.00233823,87708.01,COINBASE_SPOT_BTC_USD,13072143,quote
2025-11-23T22:33:43.4856210Z,2025-11-23T22:33:43.4916918Z,87711.98,5.101e-05,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072144,quote
2025-11-23T22:33:43.4900690Z,2025-11-23T22:33:43.4966690Z,87711.98,5.101e-05,0.00228029,87708.03,COINBASE_SPOT_BTC_USD,13072145,quote
2025-11-23T22:33:43.4958850Z,2025-11-23T22:33:43.5056929Z,87711.98,5.101e-05,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072146,quote
2025-11-23T22:33:43.4970560Z,2025-11-23T22:33:43.5059069Z,87711.98,5.101e-05,0.00233664,87708.02,COINBASE_SPOT_BTC_USD,13072147,quote
2025-11-23T22:33:43.4996960Z,2025-11-23T22:33:43.5063551Z,87711.98,5.101e-05,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072148,quote
2025-11-23T22:33:43.4996990Z,2025-11-23T22:33:43.5064733Z,87711.98,5.101e-05,0.00228029,87708.04,COINBASE_SPOT_BTC_USD,13072149,quote
2025-11-23T22:33:43.5050830Z,2025-11-23T22:33:43.5124569Z,87711.98,5.101e-05,5.635e-05,87708.05,COINBASE_SPOT_BTC_USD,13072150,quote
2025-11-23T22:33:43.5094980Z,2025-11-23T22:33:43.5182237Z,87711.98,5.101e-05,0.00233664,87708.05,COINBASE_SPOT_BTC_USD,13072151,quote
2025-11-23T22:33:43.5252480Z,2025-11-23T22:33:43.5314183Z,87711.98,5.101e-05,5.635e-05,87708.06,COINBASE_SPOT_BTC_USD,13072152,quote
2025-11-23T22:33:43.5282900Z,2025-11-23T22:33:43.5349016Z,87711.98,5.101e-05,0.00251516,87708.06,COINBASE_SPOT_BTC_USD,13072153,quote
2025-11-23T22:33:43.5283440Z,2025-11-23T22:33:43.5350195Z,87711.98,5.101e-05,0.00245881,87708.07,COINBASE_SPOT_BTC_USD,13072154,quote
2025-11-23T22:33:43.5327720Z,2025-11-23T22:33:43.5389649Z,87711.98,5.101e-05,0.00719791,87708.07,COINBASE_SPOT_BTC_USD,13072155,quote
2025-11-23T22:33:43.5444960Z,2025-11-23T22:33:43.5512521Z,87711.98,5.101e-05,5.635e-05,87708.08,COINBASE_SPOT_BTC_USD,13072156,quote
2025-11-23T22:33:43.5475170Z,2025-11-23T22:33:43.5538835Z,87711.98,5.101e-05,0.00095881,87708.09,COINBASE_SPOT_BTC_USD,13072157,quote
2025-11-23T22:33:43.5632840Z,2025-11-23T22:33:43.5702944Z,87711.98,5.101e-05,5.635e-05,87708.1,COINBASE_SPOT_BTC_USD,13072158,quote
2025-11-23T22:33:43.5855650Z,2025-11-23T22:33:43.5916988Z,87711.98,5.101e-05,0.00495881,87708.09,COINBASE_SPOT_BTC_USD,13072159,quote
2025-11-23T22:33:43.6059500Z,2025-11-23T22:33:43.6140416Z,87711.98,5.101e-05,0.00495881,87708.11,COINBASE_SPOT_BTC_USD,13072160,quote
2025-11-23T22:33:43.6219370Z,2025-11-23T22:33:43.6304723Z,87711.98,5.101e-05,5.635e-05,87708.12,COINBASE_SPOT_BTC_USD,13072161,quote
2025-11-23T22:33:43.6250000Z,2025-11-23T22:33:43.6315593Z,87711.98,5.101e-05,0.00495881,87708.13,COINBASE_SPOT_BTC_USD,13072162,quote
2025-11-23T22:33:43.6411360Z,2025-11-23T22:33:43.6471964Z,87711.98,5.101e-05,5.635e-05,87708.14,COINBASE_SPOT_BTC_USD,13072163,quote
2025-11-23T22:33:43.6442790Z,2025-11-23T22:33:43.6604232Z,87711.98,5.101e-05,0.00105881,87708.15,COINBASE_SPOT_BTC_USD,13072164,quote
2025-11-23T22:33:43.6530580Z,2025-11-23T22:33:43.6612389Z,87712.42,5.101e-05,0.00105881,87708.15,COINBASE_SPOT_BTC_USD,13072165,quote
2025-11-23T22:33:43.6563320Z,2025-11-23T22:33:43.6626033Z,87712.0,0.0195,0.00105881,87708.15,COINBASE_SPOT_BTC_USD,13072166,quote
2025-11-23T22:33:43.6596450Z,2025-11-23T22:33:43.6676173Z,87711.99,0.0116415,0.00105881,87708.15,COINBASE_SPOT_BTC_USD,13072167,quote
2025-11-23T22:33:43.6607840Z,2025-11-23T22:33:43.6678469Z,87711.99,0.0116415,5.635e-05,87708.16,COINBASE_SPOT_BTC_USD,13072168,quote
2025-11-23T22:33:43.6639040Z,2025-11-23T22:33:43.6701350Z,87711.99,0.0116415,0.00501516,87708.16,COINBASE_SPOT_BTC_USD,13072169,quote
2025-11-23T22:33:43.6643040Z,2025-11-23T22:33:43.6705813Z,87711.99,0.0116415,0.00495881,87708.17,COINBASE_SPOT_BTC_USD,13072170,quote
2025-11-23T22:33:43.6805690Z,2025-11-23T22:33:43.6890224Z,87711.98,5.101e-05,5.635e-05,87708.18,COINBASE_SPOT_BTC_USD,13072171,quote
2025-11-23T22:33:43.6993400Z,2025-11-23T22:33:43.7055275Z,87711.98,5.101e-05,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072172,quote
2025-11-23T22:33:43.7024860Z,2025-11-23T22:33:43.7138509Z,87711.98,5.101e-05,0.00055881,87708.03,COINBASE_SPOT_BTC_USD,13072173,quote
2025-11-23T22:33:43.7197330Z,2025-11-23T22:33:43.7258905Z,87711.98,5.101e-05,5.635e-05,87708.04,COINBASE_SPOT_BTC_USD,13072174,quote
2025-11-23T22:33:43.7416090Z,2025-11-23T22:33:43.7505369Z,87711.98,5.101e-05,0.00045881,87708.03,COINBASE_SPOT_BTC_USD,13072175,quote
2025-11-23T22:33:43.7585600Z,2025-11-23T22:33:43.7649346Z,87711.98,5.101e-05,5.635e-05,87708.04,COINBASE_SPOT_BTC_USD,13072176,quote
2025-11-23T22:33:43.7619370Z,2025-11-23T22:33:43.7759637Z,87711.98,5.101e-05,0.00095881,87708.05,COINBASE_SPOT_BTC_USD,13072177,quote
2025-11-23T22:33:43.7784830Z,2025-11-23T22:33:43.7876606Z,87711.98,5.101e-05,5.635e-05,87708.06,COINBASE_SPOT_BTC_USD,13072178,quote
2025-11-23T22:33:43.7818010Z,2025-11-23T22:33:43.7960799Z,87711.98,5.101e-05,0.00055881,87708.07,COINBASE_SPOT_BTC_USD,13072179,quote
2025-11-23T22:33:43.8013220Z,2025-11-23T22:33:43.8093780Z,87711.98,5.101e-05,0.00041516,87708.08,COINBASE_SPOT_BTC_USD,13072180,quote
2025-11-23T22:33:43.8174430Z,2025-11-23T22:33:43.8257651Z,87711.98,5.101e-05,5.635e-05,87708.09,COINBASE_SPOT_BTC_USD,13072181,quote
2025-11-23T22:33:43.8369100Z,2025-11-23T22:33:43.8441807Z,87711.98,5.101e-05,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072182,quote
2025-11-23T22:33:43.8409750Z,2025-11-23T22:33:43.8474058Z,87708.05,0.0241939,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072183,quote
2025-11-23T22:33:43.8459800Z,2025-11-23T22:33:43.8542978Z,87708.04,0.02611571,5.635e-05,87708.02,COINBASE_SPOT_BTC_USD,13072184,quote
2025-11-23T22:33:43.8572360Z,2025-11-23T22:33:43.8687172Z,87708.04,0.02611571,5.635e-05,87708.03,COINBASE_SPOT_BTC_USD,13072185,quote
2025-11-23T22:33:43.8592850Z,2025-11-23T22:33:43.8690856Z,87708.05,0.0241939,5.635e-05,87708.03,COINBASE_SPOT_BTC_USD,13072186,quote
2025-11-23T22:33:43.8761410Z,2025-11-23T22:33:43.8831688Z,87708.05,0.02134365,5.635e-05,87708.04,COINBASE_SPOT_BTC_USD,13072187,quote
2025-11-23T22:33:43.9968360Z,2025-11-23T22:33:44.0035905Z,87708.11,0.02419388,5.635e-05,87708.04,COINBASE_SPOT_BTC_USD,13072188,quote
2025-11-23T22:33:43.9985480Z,2025-11-23T22:33:44.0087022Z,87711.98,5.101e-05,5.635e-05,87708.04,COINBASE_SPOT_BTC_USD,13072189,quote
2025-11-23T22:33:44.0178030Z,2025-11-23T22:33:44.0252957Z,87711.98,5.101e-05,5.794e-05,87708.01,COINBASE_SPOT_BTC_USD,13072190,quote
2025-11-23T22:33:44.0218260Z,2025-11-23T22:33:44.0285147Z,87708.04,0.0241939,5.794e-05,87708.01,COINBASE_SPOT_BTC_USD,13072191,quote
2025-11-23T22:33:44.0370600Z,2025-11-23T22:33:44.0432819Z,87708.04,0.0241939,5.635e-05,87708.03,COINBASE_SPOT_BTC_USD,13072192,quote
